,Timestamp,Data Source,Display Name,Display Valule,Raw Value
1032,2019-03-01T11:00:40Z,GPS,Longitude,-6.250786856,-6.250786856
1033,2019-03-01T11:00:40Z,GPS,Speed (estimated),1.13999998569489 m/s,1.139999986
1034,2019-03-01T11:00:40Z,GPS,Altitude,26.0838890075684 Meters,26.08388901
1035,2019-03-01T11:00:40Z,GPS,Floor,No Data,nil
1036,2019-03-01T11:00:40Z,GPS,Horizontal Accuracy,30 Meters,30
1037,2019-03-01T11:00:40Z,GPS,Vertical Accuracy,16 Meters,16
1038,2019-03-01T11:00:41Z,Acceleration (total),x,0.84741205,0.84741205
1039,2019-03-01T11:00:41Z,Acceleration (total),y,0.253036514,0.253036514
1040,2019-03-01T11:00:41Z,Acceleration (total),z,0.35182187,0.35182187
1041,2019-03-01T11:00:41Z,Gyrometer (smooth),x,-1.476731062,-1.476731062
1042,2019-03-01T11:00:41Z,Gyrometer (smooth),y,-1.532482862,-1.532482862
1043,2019-03-01T11:00:41Z,Gyrometer (smooth),z,0.595116735,0.595116735
1044,2019-03-01T11:00:41Z,GPS,Enabled,Yes,TRUE
1045,2019-03-01T11:00:41Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1046,2019-03-01T11:00:41Z,GPS,Latitude,53.34369607,53.34369607
1047,2019-03-01T11:00:41Z,GPS,Longitude,-6.250763638,-6.250763638
1048,2019-03-01T11:00:41Z,GPS,Speed (estimated),1.13999998569489 m/s,1.139999986
1049,2019-03-01T11:00:41Z,GPS,Altitude,30.8022727966309 Meters,30.8022728
1050,2019-03-01T11:00:41Z,GPS,Floor,No Data,nil
1051,2019-03-01T11:00:41Z,GPS,Horizontal Accuracy,30 Meters,30
1052,2019-03-01T11:00:41Z,GPS,Vertical Accuracy,24 Meters,24
1053,2019-03-01T11:00:41Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1054,2019-03-01T11:00:41Z,WiFi,Connected BSSID,5C:83:8F:D7:E0:21,5c:83:8f:d7:e0:21
1055,2019-03-01T11:00:42Z,Acceleration (total),x,0.19883728,0.19883728
1056,2019-03-01T11:00:42Z,Acceleration (total),y,0.38684082,0.38684082
1057,2019-03-01T11:00:42Z,Acceleration (total),z,0.179977506,0.179977506
1058,2019-03-01T11:00:42Z,Gyrometer (smooth),x,0.41881156,0.41881156
1059,2019-03-01T11:00:42Z,Gyrometer (smooth),y,-0.511900961,-0.511900961
1060,2019-03-01T11:00:42Z,Gyrometer (smooth),z,0.630415618,0.630415618
1061,2019-03-01T11:00:42Z,GPS,Enabled,Yes,TRUE
1062,2019-03-01T11:00:42Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1063,2019-03-01T11:00:42Z,GPS,Latitude,53.34360429,53.34360429
1064,2019-03-01T11:00:42Z,GPS,Longitude,-6.250674287,-6.250674287
1065,2019-03-01T11:00:42Z,GPS,Speed (estimated),0.850000023841858 m/s,0.850000024
1066,2019-03-01T11:00:42Z,GPS,Altitude,32.8653221130371 Meters,32.86532211
1067,2019-03-01T11:00:42Z,GPS,Floor,No Data,nil
1068,2019-03-01T11:00:42Z,GPS,Horizontal Accuracy,10 Meters,10
1069,2019-03-01T11:00:42Z,GPS,Vertical Accuracy,16 Meters,16
1070,2019-03-01T11:00:42Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1071,2019-03-01T11:00:42Z,WiFi,Connected BSSID,5C:83:8F:D7:E0:21,5c:83:8f:d7:e0:21
1072,2019-03-01T11:00:42Z,Acceleration (total),x,0.861129761,0.861129761
1073,2019-03-01T11:00:42Z,Acceleration (total),y,1.069625854,1.069625854
1074,2019-03-01T11:00:42Z,Acceleration (total),z,-0.677276632,-0.677276632
1075,2019-03-01T11:00:42Z,Gyrometer (smooth),x,1.926291466,1.926291466
1076,2019-03-01T11:00:42Z,Gyrometer (smooth),y,1.791059375,1.791059375
1077,2019-03-01T11:00:42Z,Gyrometer (smooth),z,-1.851176858,-1.851176858
1078,2019-03-01T11:00:43Z,GPS,Enabled,Yes,TRUE
1079,2019-03-01T11:00:43Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1080,2019-03-01T11:00:43Z,GPS,Latitude,53.34356196,53.34356196
1081,2019-03-01T11:00:43Z,GPS,Longitude,-6.250611926,-6.250611926
1082,2019-03-01T11:00:43Z,GPS,Speed (estimated),0.280000001192093 m/s,0.280000001
1083,2019-03-01T11:00:43Z,GPS,Altitude,31.0819969177246 Meters,31.08199692
1084,2019-03-01T11:00:43Z,GPS,Floor,No Data,nil
1085,2019-03-01T11:00:43Z,GPS,Horizontal Accuracy,10 Meters,10
1086,2019-03-01T11:00:43Z,GPS,Vertical Accuracy,16 Meters,16
1087,2019-03-01T11:00:43Z,Acceleration (total),x,1.379425049,1.379425049
1088,2019-03-01T11:00:43Z,Acceleration (total),y,0.090408325,0.090408325
1089,2019-03-01T11:00:43Z,Acceleration (total),z,-0.585494995,-0.585494995
1090,2019-03-01T11:00:43Z,Gyrometer (smooth),x,3.012213945,3.012213945
1091,2019-03-01T11:00:43Z,Gyrometer (smooth),y,2.007223845,2.007223845
1092,2019-03-01T11:00:43Z,Gyrometer (smooth),z,-0.14976564,-0.14976564
1093,2019-03-01T11:00:43Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1094,2019-03-01T11:00:43Z,WiFi,Connected BSSID,5C:83:8F:D7:E0:21,5c:83:8f:d7:e0:21
1095,2019-03-01T11:08:48Z,GPS,Enabled,Yes,TRUE
1096,2019-03-01T11:08:48Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1097,2019-03-01T11:08:48Z,GPS,Latitude,53.34349612,53.34349612
1098,2019-03-01T11:08:48Z,GPS,Longitude,-6.250580326,-6.250580326
1099,2019-03-01T11:08:48Z,GPS,Speed (estimated),0.230000004172325 m/s,0.230000004
1100,2019-03-01T11:08:48Z,GPS,Altitude,33.9085960388184 Meters,33.90859604
1101,2019-03-01T11:08:48Z,GPS,Floor,No Data,nil
1102,2019-03-01T11:08:48Z,GPS,Horizontal Accuracy,25 Meters,25
1103,2019-03-01T11:08:48Z,GPS,Vertical Accuracy,16 Meters,16
1104,2019-03-01T11:08:48Z,Acceleration (total),x,0.590606689,0.590606689
1105,2019-03-01T11:08:48Z,Acceleration (total),y,0.28433229,0.28433229
1106,2019-03-01T11:08:48Z,Acceleration (total),z,0.580337584,0.580337584
1107,2019-03-01T11:08:48Z,Gyrometer (smooth),x,-0.092808016,-0.092808016
1108,2019-03-01T11:08:48Z,Gyrometer (smooth),y,-1.687773347,-1.687773347
1109,2019-03-01T11:08:48Z,Gyrometer (smooth),z,-0.427519113,-0.427519113
1110,2019-03-01T11:08:48Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1111,2019-03-01T11:08:48Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
1112,2019-03-01T11:08:48Z,Acceleration (total),x,1.543136597,1.543136597
1113,2019-03-01T11:08:48Z,Acceleration (total),y,0.083251983,0.083251983
1114,2019-03-01T11:08:48Z,Acceleration (total),z,-0.093170166,-0.093170166
1115,2019-03-01T11:08:48Z,Gyrometer (smooth),x,-0.094859183,-0.094859183
1116,2019-03-01T11:08:48Z,Gyrometer (smooth),y,-1.942295909,-1.942295909
1117,2019-03-01T11:08:48Z,Gyrometer (smooth),z,-1.287757397,-1.287757397
1118,2019-03-01T11:08:48Z,Acceleration (total),x,-0.026931792,-0.026931792
1119,2019-03-01T11:08:48Z,Acceleration (total),y,-0.643630981,-0.643630981
1120,2019-03-01T11:08:48Z,Acceleration (total),z,-0.778198242,-0.778198242
1121,2019-03-01T11:08:48Z,Gyrometer (smooth),x,0.015035891,0.015035891
1122,2019-03-01T11:08:48Z,Gyrometer (smooth),y,-0.015624274,-0.015624274
1123,2019-03-01T11:08:48Z,Gyrometer (smooth),z,-0.012418859,-0.012418859
1124,2019-03-01T11:08:48Z,GPS,Enabled,Yes,TRUE
1125,2019-03-01T11:08:48Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1126,2019-03-01T11:08:48Z,GPS,Latitude,53.34199323,53.34199323
1127,2019-03-01T11:08:48Z,GPS,Longitude,-6.253181268,-6.253181268
1128,2019-03-01T11:08:48Z,GPS,Speed (estimated),Unknown,-1
1129,2019-03-01T11:08:48Z,GPS,Altitude,10.6196117401123 Meters,10.61961174
1130,2019-03-01T11:08:48Z,GPS,Floor,No Data,nil
1131,2019-03-01T11:08:48Z,GPS,Horizontal Accuracy,65 Meters,65
1132,2019-03-01T11:08:48Z,GPS,Vertical Accuracy,10 Meters,10
1133,2019-03-01T11:08:48Z,GPS,Enabled,Yes,TRUE
1134,2019-03-01T11:08:48Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1135,2019-03-01T11:08:48Z,GPS,Latitude,53.34199323,53.34199323
1136,2019-03-01T11:08:48Z,GPS,Longitude,-6.253181268,-6.253181268
1137,2019-03-01T11:08:48Z,GPS,Speed (estimated),Unknown,-1
1138,2019-03-01T11:08:48Z,GPS,Altitude,10.6196117401123 Meters,10.61961174
1139,2019-03-01T11:08:48Z,GPS,Floor,No Data,nil
1140,2019-03-01T11:08:48Z,GPS,Horizontal Accuracy,65 Meters,65
1141,2019-03-01T11:08:48Z,GPS,Vertical Accuracy,10 Meters,10
1142,2019-03-01T11:08:48Z,GPS,Enabled,Yes,TRUE
1143,2019-03-01T11:08:48Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1144,2019-03-01T11:08:48Z,GPS,Latitude,53.34201257,53.34201257
1145,2019-03-01T11:08:48Z,GPS,Longitude,-6.253180904,-6.253180904
1146,2019-03-01T11:08:48Z,GPS,Speed (estimated),Unknown,-1
1147,2019-03-01T11:08:48Z,GPS,Altitude,10.6196117401123 Meters,10.61961174
1148,2019-03-01T11:08:48Z,GPS,Floor,No Data,nil
1149,2019-03-01T11:08:48Z,GPS,Horizontal Accuracy,306.735796133427 Meters,306.7357961
1150,2019-03-01T11:08:48Z,GPS,Vertical Accuracy,10 Meters,10
1151,2019-03-01T11:08:48Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1152,2019-03-01T11:08:48Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
1153,2019-03-01T11:08:48Z,Cell Radio,Radio Access Technology,4G (LTE),4G (LTE)
1154,2019-03-01T11:08:48Z,Cell Radio,Carrier,3 Ireland,3 Ireland
1155,2019-03-01T11:08:48Z,Cell Radio,Radio Access Technology,4G (LTE),4G (LTE)
1156,2019-03-01T11:08:48Z,Cell Radio,Carrier,3 Ireland,3 Ireland
1157,2019-03-01T11:08:48Z,Cell Radio,Radio Access Technology,4G (LTE),4G (LTE)
1158,2019-03-01T11:08:48Z,Cell Radio,Carrier,3 Ireland,3 Ireland
1159,2019-03-01T11:08:48Z,Cell Radio,Radio Access Technology,4G (LTE),4G (LTE)
1160,2019-03-01T11:08:48Z,Cell Radio,Carrier,3 Ireland,3 Ireland
1161,2019-03-01T11:08:48Z,GPS,Enabled,Yes,TRUE
1162,2019-03-01T11:08:48Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1163,2019-03-01T11:08:48Z,GPS,Latitude,53.34201274,53.34201274
1164,2019-03-01T11:08:48Z,GPS,Longitude,-6.253180901,-6.253180901
1165,2019-03-01T11:08:48Z,GPS,Speed (estimated),Unknown,-1
1166,2019-03-01T11:08:48Z,GPS,Altitude,10.6196117401123 Meters,10.61961174
1167,2019-03-01T11:08:48Z,GPS,Floor,No Data,nil
1168,2019-03-01T11:08:48Z,GPS,Horizontal Accuracy,306.761171491787 Meters,306.7611715
1169,2019-03-01T11:08:48Z,GPS,Vertical Accuracy,10 Meters,10
1170,2019-03-01T11:08:48Z,GPS,Enabled,Yes,TRUE
1171,2019-03-01T11:08:48Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1172,2019-03-01T11:08:48Z,GPS,Latitude,53.34201289,53.34201289
1173,2019-03-01T11:08:48Z,GPS,Longitude,-6.253180898,-6.253180898
1174,2019-03-01T11:08:48Z,GPS,Speed (estimated),Unknown,-1
1175,2019-03-01T11:08:48Z,GPS,Altitude,10.6196117401123 Meters,10.61961174
1176,2019-03-01T11:08:48Z,GPS,Floor,No Data,nil
1177,2019-03-01T11:08:48Z,GPS,Horizontal Accuracy,306.779264370053 Meters,306.7792644
1178,2019-03-01T11:08:48Z,GPS,Vertical Accuracy,10 Meters,10
1179,2019-03-01T11:08:48Z,GPS,Enabled,Yes,TRUE
1180,2019-03-01T11:08:48Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1181,2019-03-01T11:08:48Z,GPS,Latitude,53.34201289,53.34201289
1182,2019-03-01T11:08:48Z,GPS,Longitude,-6.253180898,-6.253180898
1183,2019-03-01T11:08:48Z,GPS,Speed (estimated),Unknown,-1
1184,2019-03-01T11:08:48Z,GPS,Altitude,10.6196117401123 Meters,10.61961174
1185,2019-03-01T11:08:48Z,GPS,Floor,No Data,nil
1186,2019-03-01T11:08:48Z,GPS,Horizontal Accuracy,306.77926867115 Meters,306.7792687
1187,2019-03-01T11:08:48Z,GPS,Vertical Accuracy,10 Meters,10
1188,2019-03-01T11:08:49Z,GPS,Enabled,Yes,TRUE
1189,2019-03-01T11:08:49Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1190,2019-03-01T11:08:49Z,GPS,Latitude,53.34199449,53.34199449
1191,2019-03-01T11:08:49Z,GPS,Longitude,-6.253185797,-6.253185797
1192,2019-03-01T11:08:49Z,GPS,Speed (estimated),Unknown,-1
1193,2019-03-01T11:08:49Z,GPS,Altitude,11.3288335800171 Meters,11.32883358
1194,2019-03-01T11:08:49Z,GPS,Floor,No Data,nil
1195,2019-03-01T11:08:49Z,GPS,Horizontal Accuracy,65 Meters,65
1196,2019-03-01T11:08:49Z,GPS,Vertical Accuracy,10 Meters,10
1197,2019-03-01T11:08:49Z,Acceleration (total),x,-0.017776488,-0.017776488
1198,2019-03-01T11:08:49Z,Acceleration (total),y,-0.700057983,-0.700057983
1199,2019-03-01T11:08:49Z,Acceleration (total),z,-0.719696045,-0.719696045
1200,2019-03-01T11:08:49Z,Gyrometer (smooth),x,0.047287181,0.047287181
1201,2019-03-01T11:08:49Z,Gyrometer (smooth),y,-0.057910673,-0.057910673
1202,2019-03-01T11:08:49Z,Gyrometer (smooth),z,-0.052354719,-0.052354719
1203,2019-03-01T11:08:49Z,GPS,Enabled,Yes,TRUE
1204,2019-03-01T11:08:49Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1205,2019-03-01T11:08:49Z,GPS,Latitude,53.34199451,53.34199451
1206,2019-03-01T11:08:49Z,GPS,Longitude,-6.253185812,-6.253185812
1207,2019-03-01T11:08:49Z,GPS,Speed (estimated),Unknown,-1
1208,2019-03-01T11:08:49Z,GPS,Altitude,11.5527296066284 Meters,11.55272961
1209,2019-03-01T11:08:49Z,GPS,Floor,No Data,nil
1210,2019-03-01T11:08:49Z,GPS,Horizontal Accuracy,65 Meters,65
1211,2019-03-01T11:08:49Z,GPS,Vertical Accuracy,10 Meters,10
1212,2019-03-01T11:08:49Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1213,2019-03-01T11:08:49Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
1214,2019-03-01T11:08:50Z,Acceleration (total),x,-0.035324097,-0.035324097
1215,2019-03-01T11:08:50Z,Acceleration (total),y,-0.737030089,-0.737030089
1216,2019-03-01T11:08:50Z,Acceleration (total),z,-0.671066344,-0.671066344
1217,2019-03-01T11:08:50Z,Gyrometer (smooth),x,-0.051132895,-0.051132895
1218,2019-03-01T11:08:50Z,Gyrometer (smooth),y,0.072742268,0.072742268
1219,2019-03-01T11:08:50Z,Gyrometer (smooth),z,-0.029278945,-0.029278945
1220,2019-03-01T11:08:50Z,GPS,Enabled,Yes,TRUE
1221,2019-03-01T11:08:50Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1222,2019-03-01T11:08:50Z,GPS,Latitude,53.34199404,53.34199404
1223,2019-03-01T11:08:50Z,GPS,Longitude,-6.253185819,-6.253185819
1224,2019-03-01T11:08:50Z,GPS,Speed (estimated),Unknown,-1
1225,2019-03-01T11:08:50Z,GPS,Altitude,11.6704502105713 Meters,11.67045021
1226,2019-03-01T11:08:50Z,GPS,Floor,No Data,nil
1227,2019-03-01T11:08:50Z,GPS,Horizontal Accuracy,65 Meters,65
1228,2019-03-01T11:08:50Z,GPS,Vertical Accuracy,10 Meters,10
1229,2019-03-01T11:08:50Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1230,2019-03-01T11:08:50Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
1231,2019-03-01T11:08:50Z,Acceleration (total),x,0.001220703,0.001220703
1232,2019-03-01T11:08:50Z,Acceleration (total),y,-0.730285645,-0.730285645
1233,2019-03-01T11:08:50Z,Acceleration (total),z,-0.695068359,-0.695068359
1234,2019-03-01T11:08:50Z,Gyrometer (smooth),x,-0.083472423,-0.083472423
1235,2019-03-01T11:08:50Z,Gyrometer (smooth),y,-0.142986327,-0.142986327
1236,2019-03-01T11:08:50Z,Gyrometer (smooth),z,-0.014022008,-0.014022008
1237,2019-03-01T11:08:50Z,GPS,Enabled,Yes,TRUE
1238,2019-03-01T11:08:50Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1239,2019-03-01T11:08:50Z,GPS,Latitude,53.34199401,53.34199401
1240,2019-03-01T11:08:50Z,GPS,Longitude,-6.253185651,-6.253185651
1241,2019-03-01T11:08:50Z,GPS,Speed (estimated),Unknown,-1
1242,2019-03-01T11:08:50Z,GPS,Altitude,11.7677545547485 Meters,11.76775455
1243,2019-03-01T11:08:50Z,GPS,Floor,No Data,nil
1244,2019-03-01T11:08:50Z,GPS,Horizontal Accuracy,65 Meters,65
1245,2019-03-01T11:08:50Z,GPS,Vertical Accuracy,10 Meters,10
1246,2019-03-01T11:08:51Z,GPS,Enabled,Yes,TRUE
1247,2019-03-01T11:08:51Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1248,2019-03-01T11:08:51Z,GPS,Latitude,53.341994,53.341994
1249,2019-03-01T11:08:51Z,GPS,Longitude,-6.25318561,-6.25318561
1250,2019-03-01T11:08:51Z,GPS,Speed (estimated),Unknown,-1
1251,2019-03-01T11:08:51Z,GPS,Altitude,11.8217496871948 Meters,11.82174969
1252,2019-03-01T11:08:51Z,GPS,Floor,No Data,nil
1253,2019-03-01T11:08:51Z,GPS,Horizontal Accuracy,65 Meters,65
1254,2019-03-01T11:08:51Z,GPS,Vertical Accuracy,10 Meters,10
1255,2019-03-01T11:08:51Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1256,2019-03-01T11:08:51Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
1257,2019-03-01T11:08:51Z,Acceleration (total),x,-0.015640261,-0.015640261
1258,2019-03-01T11:08:51Z,Acceleration (total),y,-0.725341737,-0.725341737
1259,2019-03-01T11:08:51Z,Acceleration (total),z,-0.688858032,-0.688858032
1260,2019-03-01T11:08:51Z,Gyrometer (smooth),x,0.000342401,0.000342401
1261,2019-03-01T11:08:51Z,Gyrometer (smooth),y,-0.004904091,-0.004904091
1262,2019-03-01T11:08:51Z,Gyrometer (smooth),z,-0.004902494,-0.004902494
1263,2019-03-01T11:08:52Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1264,2019-03-01T11:08:52Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
1265,2019-03-01T11:08:52Z,Acceleration (total),x,-0.022003176,-0.022003176
1266,2019-03-01T11:08:52Z,Acceleration (total),y,-0.720932007,-0.720932007
1267,2019-03-01T11:08:52Z,Acceleration (total),z,-0.682327271,-0.682327271
1268,2019-03-01T11:08:52Z,Gyrometer (smooth),x,-0.013571502,-0.013571502
1269,2019-03-01T11:08:52Z,Gyrometer (smooth),y,0.010224828,0.010224828
1270,2019-03-01T11:08:52Z,Gyrometer (smooth),z,-0.007121098,-0.007121098
1271,2019-03-01T11:08:53Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1272,2019-03-01T11:08:53Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
1273,2019-03-01T11:08:53Z,Acceleration (total),x,-0.012954713,-0.012954713
1274,2019-03-01T11:08:53Z,Acceleration (total),y,-0.726089478,-0.726089478
1275,2019-03-01T11:08:53Z,Acceleration (total),z,-0.687133849,-0.687133849
1276,2019-03-01T11:08:53Z,Gyrometer (smooth),x,-0.017067751,-0.017067751
1277,2019-03-01T11:08:53Z,Gyrometer (smooth),y,-0.010954451,-0.010954451
1278,2019-03-01T11:08:53Z,Gyrometer (smooth),z,0.003568035,0.003568035
1279,2019-03-01T11:08:54Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1280,2019-03-01T11:08:54Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
1281,2019-03-01T11:08:54Z,Acceleration (total),x,0.27784729,0.27784729
1282,2019-03-01T11:08:54Z,Acceleration (total),y,-0.832214355,-0.832214355
1283,2019-03-01T11:08:54Z,Acceleration (total),z,-0.788360655,-0.788360655
1284,2019-03-01T11:08:54Z,Gyrometer (smooth),x,0.223218337,0.223218337
1285,2019-03-01T11:08:54Z,Gyrometer (smooth),y,-0.216537639,-0.216537639
1286,2019-03-01T11:08:54Z,Gyrometer (smooth),z,0.120350927,0.120350927
